homeaway,line,hit,pitchrightleft,cat,last10,last5,log,oppteam,overunder,batterID,whip,OPSlast5,temperature,wind,pitcherID,pitcherfip,pitcherFBPercent,avgvsFB,avgvsOFF,avgvsMPHFB,avg_spin_ff,avg_spin_off
1,0.5,1,0,tb,6,3,0.5377358490566038,Houston Astros,8.0,40803,1.08,0.72,83,6.9,41829,4.341004192872117,0.373,0.239,0.214,0.248,0.271,0.5
1,0.5,0,1,tb,3,1,0.43243243243243246,Kansas City Royals,9.0,41217,1.17,0.615,81.2,5.9,41054,3.0516893017296605,0.537,0.225,0.201,0.25,0.231,0.13
1,1.5,1,0,tb,3,1,0.4,San Diego Padres,9.0,41773,1.5,0.72,97.1,6.9,4722847,4.657825688073395,0.588,0.248,0.271,0.277,0.228,0.316
1,0.5,1,0,tb,5,2,0.4838709677419355,Detroit Tigers,9.0,4424742,1.4,0.59,92,6.9,4414347,4.167,0.616,0.192,0.25,0.228,0.182,0.25
1,1.5,0,0,tb,3,2,0.38524590163934425,Chicago Cubs,8.5,40787,1.2,0.678,85.9,5.8,31258,4.143709241172051,0.638,0.264,0.222,0.241,0.25,0.136
1,1.5,1,0,tb,2,2,0.42276422764227645,Chicago Cubs,8.5,38980,1.2,0.801,85.9,5.8,31258,4.143709241172051,0.638,0.312,0.214,0.272,0.359,0.242
1,1.5,1,0,tb,5,3,0.42105263157894735,Houston Astros,8.0,30951,1.08,0.884,83,6.9,41829,4.341004192872117,0.373,0.264,0.231,0.262,0.313,0.182
1,0.5,1,0,tb,8,4,0.6068376068376068,Houston Astros,8.0,42417,1.08,0.664,83,6.9,41829,4.341004192872117,0.373,0.206,0.248,0.245,0.186,0.25
1,0.5,0,1,tb,5,3,0.65,New York Yankees,9.0,42402,1.14,0.762,85.9,5.8,36480,3.857322580645161,0.749,0.31,0.186,0.237,0.291,0.167
1,0.5,1,0,tb,4,3,0.5454545454545454,Tampa Bay Rays,7.0,41292,1.08,0.736,76,6.9,4208281,3.98273896353167,0.521,0.216,0.206,0.21,0.176,0.184
1,0.5,1,1,tb,5,2,0.5555555555555556,Atlanta Braves,8.0,30280,1.21,0.752,88.1,5.8,32685,3.37721021021021,0.537,0.266,0.231,0.242,0.248,0.194
1,0.5,1,1,tb,8,3,0.527027027027027,Atlanta Braves,8.0,31389,1.21,0.621,88.1,5.8,32685,3.37721021021021,0.537,0.266,0.179,0.206,0.25,0.179
0,0.5,0,0,tb,6,4,0.5447154471544715,Seattle Mariners,7.0,42927,0.99,0.629,76,6.9,4654313,3.6064141145139814,0.633,0.221,0.186,0.19,0.169,0.2
0,1.5,1,1,tb,5,3,0.41414141414141414,Pittsburgh Pirates,8.5,33912,1.63,0.756,85.9,5.8,33158,4.733265060240964,0.638,0.261,0.283,0.277,0.2,0.438
0,1.5,1,0,tb,6,4,0.3247863247863248,Chicago White Sox,9.0,4683384,1.44,0.699,92,6.9,42823,3.7574059040590404,0.46,0.303,0.235,0.248,0.281,0.22
0,1.5,0,0,tb,5,4,0.4375,Colorado Rockies,10.5,4417606,1.43,0.716,85,6.9,4019484,4.276362706530291,0.486,0.3,0.236,0.296,0.286,0.5
1,0.5,0,0,tb,5,2,0.6767676767676768,Toronto Blue Jays,9.5,40086,1.17,0.771,67.9,4.7,32811,4.8915581962218155,0.554,0.293,0.247,0.252,0.325,0.19
0,1.5,0,1,tb,2,1,0.1875,Washington Nationals,9.0,30765,1.27,0.52,85.9,5.8,4683356,4.022784469096671,0.495,0.188,0.202,0.212,0.167,0.188
0,0.5,1,1,tb,5,4,0.3142857142857143,Cleveland Guardians,9.0,42228,1.65,0.697,81.2,5.9,42488,7.287879120879121,0.476,0.188,0.302,0.278,0.0,0.5
1,0.5,1,1,tb,4,3,0.4827586206896552,Kansas City Royals,9.0,42001,1.17,0.699,81.2,5.9,41054,3.0516893017296605,0.537,0.236,0.264,0.281,0.067,0.357
0,0.5,1,1,tb,4,2,0.5932203389830508,Pittsburgh Pirates,8.5,34895,1.63,0.653,85.9,5.8,33158,4.733265060240964,0.638,0.25,0.199,0.241,0.292,0.179
1,0.5,1,0,tb,5,2,0.5157894736842106,Toronto Blue Jays,9.5,42987,1.17,0.718,67.9,4.7,32811,4.8915581962218155,0.554,0.26,0.194,0.247,0.273,0.083
0,1.5,1,0,tb,4,2,0.2463768115942029,St. Louis Cardinals,9.0,33384,1.38,0.764,97.1,6.9,31053,4.386686162624821,0.6,0.259,0.271,0.268,0.216,0.312
0,1.5,0,0,tb,4,1,0.3076923076923077,Colorado Rockies,10.5,33721,1.43,0.68,85,6.9,4019484,4.276362706530291,0.486,0.298,0.212,0.241,0.471,0.333
1,0.5,1,0,tb,5,2,0.4666666666666667,Detroit Tigers,9.0,42984,1.4,0.543,92,6.9,4414347,4.167,0.616,0.161,0.246,0.222,0.174,0.25
0,0.5,0,0,tb,5,2,0.3972602739726027,Seattle Mariners,7.0,39226,0.99,0.605,76,6.9,4654313,3.6064141145139814,0.633,0.188,0.26,0.208,0.174,0.375
1,1.5,0,1,tb,0,0,0.0,New York Yankees,9.0,4719511,1.14,0.0,85.9,5.8,36480,3.857322580645161,0.749,0.111,0.154,0.083,0.0,0.0
0,0.5,1,1,tb,2,1,0.4523809523809524,Cleveland Guardians,9.0,39899,1.65,0.595,81.2,5.9,42488,7.287879120879121,0.476,0.333,0.163,0.237,0.5,0.0
1,0.5,0,0,tb,7,4,0.5478260869565217,Detroit Tigers,9.0,40700,1.4,0.689,92,6.9,4414347,4.167,0.616,0.213,0.22,0.23,0.188,0.238
0,1.5,0,1,tb,4,3,0.4418604651162791,Washington Nationals,9.0,30583,1.27,0.781,85.9,5.8,4683356,4.022784469096671,0.495,0.209,0.233,0.243,0.254,0.087
0,0.5,1,0,tb,5,4,0.5154639175257731,Minnesota Twins,9.0,32721,1.14,0.689,92,6.9,39671,3.7345675675675674,0.475,0.243,0.239,0.25,0.265,0.326
0,1.5,1,1,tb,4,3,0.3140495867768595,Washington Nationals,9.0,33804,1.27,0.666,85.9,5.8,4683356,4.022784469096671,0.495,0.213,0.224,0.248,0.269,0.3
1,0.5,0,0,tb,2,1,0.3333333333333333,Chicago Cubs,8.5,4418683,1.2,0.491,85.9,5.8,31258,4.143709241172051,0.638,0.172,0.229,0.226,0.179,0.5
0,0.5,1,1,tb,7,3,0.5737704918032787,Pittsburgh Pirates,8.5,34945,1.63,0.79,85.9,5.8,33158,4.733265060240964,0.638,0.29,0.187,0.239,0.355,0.25
1,1.5,0,1,tb,1,1,0.2891566265060241,New York Yankees,9.0,32985,1.14,0.634,85.9,5.8,36480,3.857322580645161,0.749,0.296,0.193,0.241,0.333,0.111
0,0.5,1,1,tb,3,3,0.5573770491803278,Pittsburgh Pirates,8.5,39706,1.63,0.596,85.9,5.8,33158,4.733265060240964,0.638,0.248,0.206,0.216,0.25,0.273
1,1.5,0,0,tb,3,1,0.3,Chicago Cubs,8.5,33572,1.2,0.63,85.9,5.8,31258,4.143709241172051,0.638,0.266,0.281,0.271,0.243,0.359
1,0.5,0,0,tb,6,5,0.5740740740740741,San Diego Padres,9.0,41889,1.5,0.707,97.1,6.9,4722847,4.657825688073395,0.588,0.276,0.274,0.247,0.333,0.25
1,0.5,1,0,tb,9,4,0.7297297297297297,Houston Astros,8.0,32177,1.08,0.705,83,6.9,41829,4.341004192872117,0.373,0.25,0.215,0.28,0.259,0.062
0,0.5,1,0,tb,5,2,0.5,Chicago White Sox,9.0,4721040,1.44,0.585,92,6.9,42823,3.7574059040590404,0.46,0.174,0.321,0.234,0.0,0.25
0,1.5,1,0,tb,6,2,0.4146341463414634,St. Louis Cardinals,9.0,4872691,1.38,0.806,97.1,6.9,31053,4.386686162624821,0.6,0.312,0.267,0.295,0.276,0.219
1,0.5,1,1,tb,7,5,0.5416666666666666,New York Yankees,9.0,4414210,1.14,0.633,85.9,5.8,36480,3.857322580645161,0.749,0.312,0.194,0.251,0.367,0.129
0,1.5,0,0,tb,6,3,0.4230769230769231,Colorado Rockies,10.5,39882,1.43,0.773,85,6.9,4019484,4.276362706530291,0.486,0.297,0.193,0.248,0.252,0.22
0,1.5,0,0,tb,3,2,0.3333333333333333,St. Louis Cardinals,9.0,36364,1.38,0.728,97.1,6.9,31053,4.386686162624821,0.6,0.228,0.26,0.247,0.255,0.194
0,0.5,0,0,tb,6,3,0.5304347826086957,Philadelphia Phillies,8.0,40719,1.0,0.684,83,6.9,31267,3.3417815230961296,0.715,0.266,0.178,0.259,0.321,0.188
1,0.5,0,1,tb,7,4,0.673469387755102,New York Yankees,9.0,4918256,1.14,0.83,85.9,5.8,36480,3.857322580645161,0.749,0.265,0.323,0.299,0.194,0.091
1,0.5,1,0,tb,5,2,0.4782608695652174,Chicago Cubs,8.5,42933,1.2,0.574,85.9,5.8,31258,4.143709241172051,0.638,0.233,0.232,0.252,0.231,0.212
0,0.5,0,0,tb,5,1,0.543859649122807,Minnesota Twins,8.0,41150,1.04,0.692,88.1,5.8,3107919,3.864183098591549,0.576,0.267,0.181,0.233,0.205,0.143
1,1.5,1,0,tb,5,3,0.5317460317460317,Toronto Blue Jays,9.5,41610,1.17,0.867,67.9,4.7,32811,4.8915581962218155,0.554,0.307,0.268,0.276,0.338,0.156
0,0.5,1,1,tb,7,3,0.6869565217391305,Washington Nationals,9.0,41433,1.27,0.866,85.9,5.8,4683356,4.022784469096671,0.495,0.262,0.232,0.265,0.348,0.095
0,1.5,0,0,tb,5,3,0.4112903225806452,Philadelphia Phillies,8.0,41273,1.0,0.727,83,6.9,31267,3.3417815230961296,0.715,0.314,0.236,0.36,0.25,0.323
0,1.5,1,0,tb,4,2,0.29914529914529914,Colorado Rockies,10.5,39957,1.43,0.703,85,6.9,4019484,4.276362706530291,0.486,0.254,0.224,0.228,0.274,0.129
1,0.5,0,1,tb,4,3,0.46511627906976744,Kansas City Royals,9.0,42548,1.17,0.933,81.2,5.9,41054,3.0516893017296605,0.537,0.278,0.23,0.278,0.3,0.417
1,0.5,1,0,tb,3,2,0.3793103448275862,Chicago Cubs,8.5,40896,1.2,0.475,85.9,5.8,31258,4.143709241172051,0.638,0.17,0.253,0.226,0.12,0.364
0,0.5,1,0,tb,5,1,0.5257731958762887,Philadelphia Phillies,8.0,31206,1.0,0.681,83,6.9,31267,3.3417815230961296,0.715,0.243,0.204,0.31,0.196,0.172
0,1.5,0,0,tb,6,3,0.4,Colorado Rockies,10.5,3960984,1.43,0.809,85,6.9,4019484,4.276362706530291,0.486,0.234,0.262,0.28,0.143,0.182
1,0.5,1,0,tb,6,3,0.6363636363636364,Tampa Bay Rays,7.0,32525,1.08,0.672,76,6.9,4208281,3.98273896353167,0.521,0.276,0.209,0.221,0.258,0.216
0,0.5,0,0,tb,3,0,0.5740740740740741,Minnesota Twins,8.0,32558,1.04,0.796,88.1,5.8,3107919,3.864183098591549,0.576,0.269,0.221,0.241,0.284,0.2
1,1.5,0,1,tb,2,1,0.3465346534653465,Atlanta Braves,8.0,41000,1.21,0.827,88.1,5.8,32685,3.37721021021021,0.537,0.294,0.293,0.303,0.288,0.364
1,1.5,1,1,tb,3,2,0.48412698412698413,Kansas City Royals,9.0,32801,1.17,0.862,81.2,5.9,41054,3.0516893017296605,0.537,0.299,0.253,0.269,0.26,0.32
1,0.5,0,1,tb,7,3,0.5333333333333333,New York Yankees,9.0,42105,1.14,0.87,85.9,5.8,36480,3.857322580645161,0.749,0.343,0.203,0.238,0.5,0.286
0,0.5,1,0,tb,6,2,0.5466666666666666,Seattle Mariners,7.0,40557,0.99,0.682,76,6.9,4654313,3.6064141145139814,0.633,0.276,0.25,0.284,0.244,0.312
1,1.5,0,1,tb,2,1,0.39344262295081966,Kansas City Royals,9.0,35066,1.17,0.783,81.2,5.9,41054,3.0516893017296605,0.537,0.258,0.239,0.205,0.258,0.273
1,0.5,1,0,tb,3,2,0.49122807017543857,Tampa Bay Rays,7.0,40718,1.08,0.651,76,6.9,4208281,3.98273896353167,0.521,0.22,0.217,0.246,0.262,0.182
0,1.5,0,1,tb,4,2,0.432,Washington Nationals,9.0,36969,1.27,1.035,85.9,5.8,4683356,4.022784469096671,0.495,0.35,0.254,0.288,0.357,0.222
1,0.5,1,1,tb,5,3,0.7209302325581395,New York Yankees,9.0,4895558,1.14,0.765,85.9,5.8,36480,3.857322580645161,0.749,0.29,0.27,0.272,0.243,0.5
1,1.5,0,0,tb,3,1,0.3302752293577982,Tampa Bay Rays,7.0,41044,1.08,0.676,76,6.9,4208281,3.98273896353167,0.521,0.299,0.221,0.246,0.243,0.241
0,0.5,0,0,tb,7,4,0.6153846153846154,Seattle Mariners,7.0,4905921,0.99,0.73,76,6.9,4654313,3.6064141145139814,0.633,0.333,0.212,0.25,0.455,0.0
0,1.5,0,0,tb,5,4,0.42063492063492064,St. Louis Cardinals,9.0,31117,1.38,0.859,97.1,6.9,31053,4.386686162624821,0.6,0.287,0.285,0.283,0.286,0.308
1,0.5,0,0,tb,6,4,0.5555555555555556,Tampa Bay Rays,7.0,29607,1.08,0.702,76,6.9,4208281,3.98273896353167,0.521,0.211,0.229,0.245,0.244,0.186
1,1.5,0,1,tb,5,3,0.2857142857142857,New York Yankees,9.0,38827,1.14,0.629,85.9,5.8,36480,3.857322580645161,0.749,0.266,0.211,0.221,0.259,0.167
0,1.5,0,0,tb,4,2,0.3448275862068966,Chicago White Sox,9.0,42714,1.44,0.91,92,6.9,42823,3.7574059040590404,0.46,0.312,0.223,0.258,0.227,0.22
1,0.5,0,0,tb,5,3,0.46464646464646464,Detroit Tigers,9.0,4418346,1.4,0.614,92,6.9,4414347,4.167,0.616,0.211,0.184,0.206,0.125,0.154
1,0.5,1,1,tb,4,1,0.33783783783783783,Atlanta Braves,8.0,33287,1.21,0.579,88.1,5.8,32685,3.37721021021021,0.537,0.231,0.2,0.232,0.293,0.172
0,0.5,0,0,tb,5,3,0.484375,St. Louis Cardinals,9.0,30545,1.38,0.782,97.1,6.9,31053,4.386686162624821,0.6,0.244,0.203,0.251,0.231,0.2
1,0.5,0,0,tb,6,3,0.6153846153846154,Houston Astros,8.0,33712,1.08,0.844,83,6.9,41829,4.341004192872117,0.373,0.262,0.192,0.233,0.275,0.2
1,1.5,0,0,tb,3,2,0.31645569620253167,San Diego Padres,9.0,4448736,1.5,0.71,97.1,6.9,4722847,4.657825688073395,0.588,0.249,0.183,0.214,0.271,0.273
1,1.5,0,0,tb,3,3,0.2638888888888889,Detroit Tigers,9.0,41684,1.4,0.553,92,6.9,4414347,4.167,0.616,0.205,0.206,0.224,0.16,0.261
1,0.5,1,0,tb,6,4,0.41379310344827586,Tampa Bay Rays,7.0,40858,1.08,0.678,76,6.9,4208281,3.98273896353167,0.521,0.292,0.263,0.264,0.455,0.5
0,1.5,0,0,tb,4,2,0.48333333333333334,St. Louis Cardinals,9.0,39572,1.38,0.712,97.1,6.9,31053,4.386686162624821,0.6,0.33,0.28,0.311,0.362,0.389
1,1.5,0,0,tb,5,4,0.4225352112676056,Detroit Tigers,9.0,39631,1.4,0.693,92,6.9,4414347,4.167,0.616,0.2,0.203,0.224,0.2,0.182
1,0.5,1,0,tb,5,2,0.48148148148148145,Tampa Bay Rays,7.0,40422,1.08,0.74,76,6.9,4208281,3.98273896353167,0.521,0.278,0.187,0.232,0.234,0.229
0,1.5,1,1,tb,3,1,0.368,Cleveland Guardians,9.0,4905884,1.65,0.624,81.2,5.9,42488,7.287879120879121,0.476,0.238,0.254,0.25,0.0,0.348
0,1.5,1,0,tb,5,2,0.4067796610169492,St. Louis Cardinals,9.0,31097,1.38,0.767,97.1,6.9,31053,4.386686162624821,0.6,0.295,0.253,0.273,0.27,0.175
1,1.5,1,1,tb,1,0,0.19811320754716982,Atlanta Braves,8.0,33599,1.21,0.632,88.1,5.8,32685,3.37721021021021,0.537,0.272,0.205,0.238,0.265,0.2
0,1.5,1,0,tb,4,0,0.4806201550387597,Minnesota Twins,8.0,31668,1.04,0.968,88.1,5.8,3107919,3.864183098591549,0.576,0.355,0.254,0.289,0.365,0.208
1,1.5,0,0,tb,7,3,0.4050632911392405,Toronto Blue Jays,9.5,4872598,1.17,0.808,67.9,4.7,32811,4.8915581962218155,0.554,0.303,0.255,0.279,0.338,0.308
0,0.5,0,0,tb,5,5,0.8333333333333334,St. Louis Cardinals,9.0,39947,1.38,0.95,97.1,6.9,31053,4.386686162624821,0.6,0.308,0.267,0.231,0.167,1.0
1,1.5,1,0,tb,6,3,0.4369747899159664,San Diego Padres,9.0,4683365,1.5,0.745,97.1,6.9,4722847,4.657825688073395,0.588,0.287,0.218,0.249,0.266,0.24
1,0.5,0,0,tb,3,0,0.48936170212765956,San Diego Padres,9.0,31015,1.5,0.726,97.1,6.9,4722847,4.657825688073395,0.588,0.31,0.153,0.26,0.259,0.0
0,0.5,1,0,tb,5,3,0.6015625,Minnesota Twins,8.0,32767,1.04,0.726,88.1,5.8,3107919,3.864183098591549,0.576,0.266,0.207,0.248,0.302,0.212
0,1.5,0,0,tb,4,2,0.40707964601769914,Chicago White Sox,9.0,41636,1.44,0.729,92,6.9,42823,3.7574059040590404,0.46,0.251,0.257,0.272,0.23,0.302
1,0.5,1,1,tb,3,2,0.5217391304347826,Atlanta Braves,8.0,42427,1.21,0.965,88.1,5.8,32685,3.37721021021021,0.537,0.244,0.234,0.262,0.271,0.176
0,0.5,1,1,tb,5,2,0.5737704918032787,Pittsburgh Pirates,8.5,42415,1.63,0.791,85.9,5.8,33158,4.733265060240964,0.638,0.249,0.245,0.253,0.265,0.4
0,0.5,1,1,tb,6,3,0.5227272727272727,Pittsburgh Pirates,8.5,38905,1.63,0.623,85.9,5.8,33158,4.733265060240964,0.638,0.261,0.194,0.237,0.2,0.214
1,1.5,0,0,tb,5,3,0.375,Houston Astros,8.0,31187,1.08,0.718,83,6.9,41829,4.341004192872117,0.373,0.268,0.192,0.239,0.269,0.172
1,1.5,0,0,tb,2,1,0.21153846153846154,Detroit Tigers,9.0,38106,1.4,0.6,92,6.9,4414347,4.167,0.616,0.289,0.188,0.225,0.344,0.098
0,1.5,1,1,tb,4,2,0.36134453781512604,Pittsburgh Pirates,8.5,41219,1.63,0.664,85.9,5.8,33158,4.733265060240964,0.638,0.271,0.239,0.265,0.295,0.111
1,1.5,0,0,tb,4,2,0.4,San Diego Padres,9.0,31261,1.5,0.729,97.1,6.9,4722847,4.657825688073395,0.588,0.276,0.225,0.248,0.237,0.172
1,0.5,0,0,tb,9,4,0.5,Miami Marlins,10.5,37340,1.62,0.613,85,6.9,36186,4.757909090909091,0.686,0.254,0.242,0.249,0.228,0.2
1,1.5,0,0,tb,6,3,0.43859649122807015,Chicago Cubs,8.5,39712,1.2,0.79,85.9,5.8,31258,4.143709241172051,0.638,0.289,0.244,0.261,0.277,0.227
0,0.5,1,0,tb,6,4,0.5691056910569106,Minnesota Twins,8.0,32530,1.04,0.629,88.1,5.8,3107919,3.864183098591549,0.576,0.246,0.213,0.225,0.214,0.111
0,1.5,0,0,tb,5,2,0.27906976744186046,Colorado Rockies,10.5,41917,1.43,0.6,85,6.9,4019484,4.276362706530291,0.486,0.241,0.224,0.235,0.267,0.32
0,1.5,1,0,tb,5,4,0.32653061224489793,Chicago White Sox,9.0,41223,1.44,0.694,92,6.9,42823,3.7574059040590404,0.46,0.212,0.26,0.252,0.15,0.273
0,0.5,1,1,tb,6,2,0.5423728813559322,Cleveland Guardians,9.0,35185,1.65,0.921,81.2,5.9,42488,7.287879120879121,0.476,0.213,0.204,0.239,0.0,0.19
1,1.5,0,0,tb,3,1,0.36666666666666664,San Diego Padres,9.0,31027,1.5,0.674,97.1,6.9,4722847,4.657825688073395,0.588,0.233,0.196,0.215,0.227,0.194
0,0.5,1,1,tb,6,4,0.44565217391304346,Pittsburgh Pirates,8.5,4717833,1.63,0.629,85.9,5.8,33158,4.733265060240964,0.638,0.217,0.182,0.223,0.286,0.0
1,1.5,0,0,tb,4,1,0.4827586206896552,Toronto Blue Jays,9.5,33859,1.17,0.944,67.9,4.7,32811,4.8915581962218155,0.554,0.282,0.3,0.274,0.343,0.226
0,0.5,0,0,tb,8,4,0.4626865671641791,Minnesota Twins,8.0,35142,1.04,0.715,88.1,5.8,3107919,3.864183098591549,0.576,0.257,0.222,0.238,0.282,0.174
1,0.5,1,0,tb,3,3,0.5901639344262295,Tampa Bay Rays,7.0,36488,1.08,0.691,76,6.9,4208281,3.98273896353167,0.521,0.204,0.201,0.222,0.2,0.209
1,0.5,1,0,tb,5,3,0.5142857142857142,Chicago Cubs,8.5,34287,1.2,0.692,85.9,5.8,31258,4.143709241172051,0.638,0.251,0.224,0.26,0.311,0.091
1,1.5,0,1,tb,2,1,0.4528301886792453,Atlanta Braves,8.0,40635,1.21,0.92,88.1,5.8,32685,3.37721021021021,0.537,0.282,0.25,0.254,0.354,0.212
1,0.5,1,0,tb,5,4,0.6065573770491803,Miami Marlins,10.5,33247,1.62,0.741,85,6.9,36186,4.757909090909091,0.686,0.254,0.241,0.246,0.264,0.25
0,1.5,1,1,tb,5,3,0.44881889763779526,Cleveland Guardians,9.0,31127,1.65,0.807,81.2,5.9,42488,7.287879120879121,0.476,0.291,0.268,0.28,0.6,0.3
0,1.5,1,1,tb,4,3,0.4215686274509804,Pittsburgh Pirates,8.5,4142424,1.63,0.811,85.9,5.8,33158,4.733265060240964,0.638,0.324,0.27,0.296,0.412,0.346
0,0.5,1,0,tb,5,4,0.625,Philadelphia Phillies,8.0,4683352,1.0,0.808,83,6.9,31267,3.3417815230961296,0.715,0.409,0.189,0.4,0.25,0.286
0,1.5,1,0,tb,3,1,0.35,Chicago White Sox,9.0,4424286,1.44,0.639,92,6.9,42823,3.7574059040590404,0.46,0.238,0.202,0.209,0.222,0.182
1,1.5,0,1,tb,1,1,0.4174757281553398,Kansas City Royals,9.0,41996,1.17,0.818,81.2,5.9,41054,3.0516893017296605,0.537,0.335,0.236,0.318,0.289,0.281
0,0.5,0,0,tb,3,1,0.3389830508474576,Seattle Mariners,7.0,40576,0.99,0.516,76,6.9,4654313,3.6064141145139814,0.633,0.208,0.096,0.24,0.158,0.091
0,0.5,1,0,tb,5,3,0.5714285714285714,Minnesota Twins,8.0,29951,1.04,0.79,88.1,5.8,3107919,3.864183098591549,0.576,0.225,0.246,0.213,0.235,0.222
1,1.5,1,0,tb,5,1,0.4772727272727273,Houston Astros,8.0,33710,1.08,0.812,83,6.9,41829,4.341004192872117,0.373,0.302,0.267,0.304,0.323,0.286
0,0.5,1,0,tb,3,2,0.42857142857142855,Chicago White Sox,9.0,4414687,1.44,0.511,92,6.9,42823,3.7574059040590404,0.46,0.308,0.233,0.227,0.333,0.0
1,1.5,1,0,tb,5,3,0.4827586206896552,Toronto Blue Jays,9.5,41180,1.17,0.865,67.9,4.7,32811,4.8915581962218155,0.554,0.324,0.24,0.265,0.345,0.333
0,0.5,0,1,tb,0,0,0.0,Cleveland Guardians,9.0,4414108,1.65,0.0,81.2,5.9,42488,7.287879120879121,0.476,,0.118,0.0,0.0,0.0
1,1.5,0,0,tb,3,2,0.43373493975903615,Toronto Blue Jays,9.5,34168,1.17,0.885,67.9,4.7,32811,4.8915581962218155,0.554,0.258,0.25,0.275,0.239,0.095
0,0.5,1,0,tb,5,2,0.55,Philadelphia Phillies,8.0,33229,1.0,0.765,83,6.9,31267,3.3417815230961296,0.715,0.352,0.189,0.297,0.226,0.25
1,0.5,1,0,tb,5,3,0.35294117647058826,San Diego Padres,9.0,4807220,1.5,0.414,97.1,6.9,4722847,4.657825688073395,0.588,0.209,0.176,0.142,0.24,0.0
0,0.5,0,0,tb,5,3,0.4175824175824176,Colorado Rockies,10.5,40462,1.43,0.634,85,6.9,4019484,4.276362706530291,0.486,0.23,0.19,0.222,0.298,0.316
0,1.5,0,1,tb,7,3,0.424,Cleveland Guardians,9.0,4109109,1.65,0.772,81.2,5.9,42488,7.287879120879121,0.476,0.244,0.241,0.257,0.333,0.276
0,0.5,1,0,tb,8,4,0.5454545454545454,Minnesota Twins,8.0,32422,1.04,0.79,88.1,5.8,3107919,3.864183098591549,0.576,0.221,0.224,0.241,0.259,0.214
1,1.5,0,1,tb,3,2,0.27472527472527475,Kansas City Royals,9.0,4088296,1.17,0.684,81.2,5.9,41054,3.0516893017296605,0.537,0.286,0.254,0.265,0.143,0.184
1,0.5,0,1,tb,5,2,0.609375,Atlanta Braves,8.0,34230,1.21,0.738,88.1,5.8,32685,3.37721021021021,0.537,0.27,0.256,0.279,0.288,0.289
1,1.5,0,0,tb,5,2,0.40594059405940597,Toronto Blue Jays,9.5,4990055,1.17,0.837,67.9,4.7,32811,4.8915581962218155,0.554,0.257,0.238,0.241,0.31,0.346
0,1.5,0,0,tb,4,1,0.4025974025974026,St. Louis Cardinals,9.0,31606,1.38,0.69,97.1,6.9,31053,4.386686162624821,0.6,0.326,0.256,0.283,0.33,0.429
0,1.5,0,0,tb,6,2,0.4827586206896552,Philadelphia Phillies,8.0,4781491,1.0,0.79,83,6.9,31267,3.3417815230961296,0.715,0.306,0.271,0.36,0.342,0.319
0,1.5,0,0,tb,4,2,0.46218487394957986,Philadelphia Phillies,8.0,36018,1.0,0.948,83,6.9,31267,3.3417815230961296,0.715,0.335,0.305,0.293,0.29,0.234
0,2.5,0,1,tb,5,2,0.4418604651162791,Washington Nationals,9.0,33192,1.55,1.195,96,8.1,39636,3.674915451895044,0.554,0.343,0.261,0.336,0.304,0.195
0,0.5,1,0,tb,3,0,0.3953488372093023,Cleveland Guardians,8.0,33546,1.13,0.584,83,8.1,4345278,3.5566153846153847,0.447,0.25,0.172,0.187,0.19,0.1
0,1.5,1,0,tb,5,2,0.3111111111111111,Boston Red Sox,9.0,4997589,1.37,0.589,76.9,10.3,4720856,4.3763795620437955,0.457,0.25,0.205,0.294,0.235,0.222
0,1.5,0,0,tb,2,1,0.38333333333333336,Los Angeles Dodgers,8.5,42178,1.63,0.747,72.1,9.2,39251,5.845469387755102,0.665,0.298,0.224,0.227,0.248,0.341
1,0.5,1,0,tb,6,4,0.6428571428571429,New York Mets,9.0,41464,1.26,1.034,103,6.9,33263,4.315984220907298,0.687,0.367,0.28,0.25,0.286,0.25
1,1.5,0,0,tb,3,2,0.46875,Houston Astros,1.0,41169,1.38,0.813,96,9.2,4726080,4.042265914585013,0.607,0.249,0.315,0.282,0.24,0.309
1,1.5,0,0,tb,5,2,0.39166666666666666,San Diego Padres,8.0,4345070,1.27,0.767,90.1,3.4,34848,4.41143661971831,0.496,0.286,0.275,0.289,0.182,0.296
0,1.5,0,0,tb,5,3,0.3076923076923077,Boston Red Sox,9.0,42081,1.37,0.668,76.9,10.3,4720856,4.3763795620437955,0.457,0.263,0.23,0.198,0.302,0.158
0,1.5,1,0,tb,5,2,0.43333333333333335,Philadelphia Phillies,1.0,34886,1.65,0.76,96,9.2,31864,6.320148148148148,0.535,0.272,0.257,0.283,0.318,0.188
0,0.5,1,1,tb,4,4,0.6097560975609756,Washington Nationals,9.0,33786,1.55,0.65,96,8.1,39636,3.674915451895044,0.554,0.194,0.235,0.259,0.22,0.19
1,0.5,1,0,tb,2,1,0.41935483870967744,Chicago Cubs,8.0,4424289,1.54,0.543,88.1,8.1,33173,5.393135029354207,0.49,0.176,0.183,0.168,0.143,0.154
1,1.5,0,1,tb,5,4,0.42857142857142855,New York Yankees,9.0,42949,1.25,0.762,96,8.1,33696,4.342431211498973,0.556,0.182,0.283,0.167,0.133,0.5
1,1.5,0,0,tb,1,1,0.33884297520661155,Kansas City Royals,8.0,37729,1.21,0.629,83,8.1,32640,3.7763165467625903,0.496,0.263,0.26,0.269,0.357,0.261
1,0.5,0,1,tb,5,2,0.3829787234042553,San Francisco Giants,8.0,36950,1.31,0.611,71,11.4,4683375,4.285861386138614,0.579,0.228,0.22,0.219,0.25,0.091
