homeaway,line,hit,rightleft,opprank,last5,oppteam,pitcherID,k9,righthitters,inningspitchedlast3,kpercent,temperature,wind,fip,overunder,walkperKTeam,Kperwalk
0,3.5,1,0,5,0,Cleveland Guardians,32157,5.08,2,3.0,0.14,85,5.8,5.238774193548387,9.5,0.4012422360248447,1.40625
1,4.5,1,0,22,3,Detroit Tigers,4424276,7.53,5,4.733333333333333,0.22,80,17.2,3.28153488372093,9.0,0.3347107438016529,2.90625
1,4.5,0,1,4,2,San Diego Padres,4414528,6.79,6,5.666666666666667,0.2,87,9.2,4.5279649122807015,9.5,0.4155672823218997,2.108695652173913
0,5.5,1,0,16,2,Los Angeles Dodgers,4721302,8.7,3,6.333333333333333,0.25,63.9,10.3,3.1586666666666665,8.5,0.4561586638830898,4.214285714285714
0,5.5,1,0,7,0,New York Yankees,4629089,8.88,5,4.6,0.29,74.9,10.3,1.5630526315789472,8.0,0.5088300220750552,7.166666666666667
0,4.5,1,0,28,3,Oakland Athletics,39875,6.92,7,6.3999999999999995,0.21,72.9,9.2,4.628013986013986,7.5,0.3289349670122526,1.9166666666666667
0,2.5,0,0,2,3,Kansas City Royals,41167,6.78,5,5.7,0.18,80,17.2,3.8071884700665186,9.0,0.38786279683377306,2.761904761904762
0,5.5,1,0,19,2,Chicago Cubs,29155,9.18,6,5.333333333333333,0.28,83,21.9,3.906705882352941,11.5,0.37676767676767675,2.5952380952380953
1,6.5,0,0,30,2,Seattle Mariners,41085,9.95,5,6.3999999999999995,0.3,74.9,10.3,3.540550724637681,8.0,0.3301476976542137,3.35
1,5.5,0,0,19,1,Los Angeles Angels,41261,7.11,4,4.7,0.21,85,13.9,4.750187134502924,9.0,0.3483386923901393,1.4210526315789473
1,4.5,1,0,8,1,Arizona Diamondbacks,4417230,6.12,5,6.333333333333333,0.18,63.9,10.3,3.8419999999999996,8.5,0.43187066974595845,2.806451612903226
0,4.5,0,0,1,2,Houston Astros,41065,6.33,8,5.733333333333333,0.19,85,13.9,5.4271562499999995,9.0,0.3721518987341772,1.9787234042553192
1,4.5,0,0,21,2,Atlanta Braves,5002950,7.81,5,5.366666666666667,0.24,83,21.9,3.5759622641509434,11.5,0.31287128712871287,1.9777777777777779
0,4.5,0,0,25,2,Cincinnati Reds,34848,7.98,4,5.3999999999999995,0.23,87,9.2,5.823818181818181,9.5,0.3336653386454183,2.933333333333333
0,6.5,0,0,14,2,Washington Nationals,42450,9.6,4,6.033333333333334,0.28,80,8.1,3.025333333333333,8.5,0.3835294117647059,6.304347826086956
0,5.5,0,0,15,3,Philadelphia Phillies,33203,8.84,4,6.366666666666667,0.26,81.1,9.2,2.5279649122807015,8.0,0.4036208732694356,3.391304347826087
0,5.5,1,0,17,1,St. Louis Cardinals,4311625,11.37,4,4.3999999999999995,0.32,92,19.5,2.262879120879121,9.0,0.3459051724137931,3.533333333333333
1,4.5,1,0,12,3,Baltimore Orioles,30820,8.45,3,4.733333333333333,0.24,92,19.5,4.140043052837573,9.0,0.36069114470842334,2.3658536585365852
1,3.5,1,1,11,5,San Francisco Giants,31098,7.32,9,5.033333333333333,0.2,85,5.8,4.731648798521257,8.5,0.3830227743271222,2.1875
1,3.5,0,1,18,2,Minnesota Twins,31313,5.32,10,5.3999999999999995,0.14,80,8.1,4.80558595194085,8.5,0.3887005649717514,2.282051282051282
1,5.5,1,1,10,3,Texas Rangers,39817,9.27,5,6.0,0.3,81.1,9.2,2.551090909090909,8.0,0.4051222351571595,4.296296296296297
0,5.5,0,0,22,3,Detroit Tigers,42436,9.32,4,6.0,0.27,80.7,8.1,5.607477477477477,8.5,0.3347107438016529,3.25
1,3.5,1,1,21,2,Atlanta Braves,4705677,5.11,6,6.099999999999999,0.16,81.9,3.4,4.730688468158347,9.0,0.31287128712871287,2.2857142857142856
1,5.5,0,0,9,3,Texas Rangers,3107919,9.35,2,5.033333333333333,0.28,65.9,17.2,3.668461538461538,8.5,0.4051222351571595,4.413793103448276
0,3.5,1,1,8,2,Arizona Diamondbacks,40971,9.4,8,4.6,0.26,94.9,15,2.7453846153846153,7.5,0.43187066974595845,8.5
0,3.5,1,0,28,2,Boston Red Sox,40922,7.77,5,4.733333333333333,0.24,78,12.8,4.766363636363637,9.5,0.32358490566037734,2.433333333333333
0,5.5,0,1,4,5,San Diego Padres,33696,8.41,7,6.033333333333334,0.25,61.1,9.2,4.408688524590164,7.5,0.4155672823218997,3.6052631578947367
1,3.5,0,0,12,4,Baltimore Orioles,36067,6.61,5,4.733333333333333,0.19,74.9,15,4.823877551020408,7.5,0.36069114470842334,1.8043478260869565
1,5.5,0,0,10,2,San Francisco Giants,4414215,8.51,6,5.3999999999999995,0.25,79.1,6.9,3.8056756756756753,7.5,0.3830227743271222,3.25
0,6.5,0,0,14,1,Chicago White Sox,39878,9.11,6,6.033333333333334,0.27,74.9,15,3.0839877300613496,7.5,0.2852852852852853,3.8823529411764706
0,4.5,0,1,27,3,Colorado Rockies,42359,8.15,10,6.3999999999999995,0.23,69,11.4,2.6124399260628466,10.5,0.28610354223433243,3.161290322580645
0,5.5,0,0,13,2,Washington Nationals,42406,8.26,3,6.0,0.23,79.1,2.2,3.6130917874396133,8.0,0.3835294117647059,8.733333333333333
1,4.5,0,0,16,1,Los Angeles Dodgers,4084179,7.17,5,4.666666666666667,0.2,81.9,5.8,4.685555555555555,10.5,0.4561586638830898,2.111111111111111
0,4.5,0,1,25,0,Cincinnati Reds,31980,5.14,7,6.066666666666666,0.16,81.9,5.8,5.558571428571428,10.5,0.3336653386454183,1.4081632653061225
0,3.5,1,0,19,0,Minnesota Twins,33107,6.26,7,5.733333333333333,0.18,65.9,17.2,4.290092807424594,8.5,0.3887005649717514,2.037037037037037
0,6.5,1,0,29,2,Oakland Athletics,6341,7.88,5,5.3999999999999995,0.23,58.9,13.9,4.855,8.5,0.3289349670122526,3.0
1,5.5,0,0,23,3,Milwaukee Brewers,41277,8.84,4,5.733333333333333,0.26,78,12.8,3.0655877616747182,9.5,0.42045454545454547,4.066666666666666
0,4.5,1,1,11,3,New York Mets,4683375,8.25,8,5.666666666666667,0.24,79.1,6.9,4.113333333333333,7.5,0.3926247288503254,2.764705882352941
1,6.5,1,1,30,2,Seattle Mariners,39636,10.51,8,5.033333333333333,0.3,79.1,2.2,3.1488323917137477,8.0,0.3301476976542137,2.772727272727273
1,5.5,0,1,5,2,Cleveland Guardians,40975,9.46,6,6.333333333333333,0.26,65,8.1,3.9049077490774904,7.5,0.4012422360248447,2.3142857142857145
1,3.5,0,0,1,0,Houston Astros,32789,5.71,7,3.733333333333333,0.15,58.9,13.9,3.9814492753623187,8.5,0.3721518987341772,2.533333333333333
1,2.5,0,1,15,1,Philadelphia Phillies,33138,3.97,7,3.6666666666666665,0.11,69,11.4,4.232941176470588,10.5,0.4036208732694356,2.125
1,5.5,0,0,6,2,New York Yankees,32055,8.64,5,6.333333333333333,0.27,61.1,9.2,3.5254802259887006,7.5,0.5088300220750552,3.533333333333333
1,5.5,0,0,7,3,Miami Marlins,39910,9.44,6,6.066666666666666,0.28,94.9,15,3.234895104895105,7.5,0.2736842105263158,2.967741935483871
0,5.5,0,0,27,3,Colorado Rockies,33709,8.24,7,7.066666666666666,0.25,65,11.4,3.7879718309859154,10.5,0.28610354223433243,3.823529411764706
1,3.5,0,0,14,1,Philadelphia Phillies,38680,5.03,5,4.2,0.14,65,11.4,5.161928143712575,10.5,0.4036208732694356,1.0434782608695652
1,6.5,1,0,7,3,New York Yankees,34943,11.32,4,5.3999999999999995,0.35,63.1,8.1,2.773239263803681,7.0,0.5088300220750552,4.046511627906977
1,6.5,0,0,16,1,Los Angeles Dodgers,39635,9.95,3,6.033333333333334,0.31,81.1,4.7,3.172728971962617,9.5,0.4561586638830898,2.98
1,3.5,0,1,1,3,Houston Astros,39818,5.99,7,4.766666666666667,0.18,60,10.3,4.5236705490848585,8.5,0.3721518987341772,2.787878787878788
0,4.5,0,0,17,1,St. Louis Cardinals,31258,5.91,4,4.733333333333333,0.17,80,3.4,4.385842519685039,8.0,0.3459051724137931,3.909090909090909
0,1.5,1,1,28,1,Boston Red Sox,4995802,6.14,5,1.1333333333333335,0.18,74.9,6.9,3.898727272727273,9.5,0.32358490566037734,2.6
1,3.5,1,1,5,2,Miami Marlins,38173,5.39,8,6.033333333333334,0.15,88.1,8.1,4.123506234413965,9.5,0.2736842105263158,1.7586206896551724
1,4.5,1,0,6,3,Cleveland Guardians,40973,8.81,1,5.5,0.27,65,9.2,3.9705297504798462,8.0,0.4012422360248447,2.073170731707317
0,5.5,0,0,13,3,Washington Nationals,41221,8.46,4,5.3999999999999995,0.27,87,8.1,3.3966552706552706,9.0,0.3835294117647059,5.5
0,3.5,1,0,4,3,San Diego Padres,32815,7.69,4,6.1000000000000005,0.23,63.1,8.1,4.545354838709677,7.0,0.4155672823218997,1.7551020408163265
1,4.5,1,0,19,1,Chicago Cubs,32116,6.86,7,5.0,0.19,80,3.4,4.346338983050847,8.0,0.37676767676767675,3.909090909090909
1,4.5,0,0,21,4,Atlanta Braves,33722,7.77,6,7.0,0.23,81.1,9.2,3.676595238095238,8.5,0.31287128712871287,3.2777777777777777
1,5.5,0,0,23,3,Milwaukee Brewers,36071,9.9,4,5.066666666666666,0.29,74.9,6.9,4.459333333333333,9.5,0.42045454545454547,5.086956521739131
0,4.5,0,0,26,3,Pittsburgh Pirates,33860,8.28,7,5.3999999999999995,0.26,81.1,9.2,2.852027397260274,8.5,0.3366045142296369,2.7567567567567566
0,2.5,0,0,8,2,Arizona Diamondbacks,36186,4.9,4,4.066666666666666,0.13,88.1,8.1,4.408051282051282,9.5,0.43187066974595845,1.2142857142857142
0,6.5,1,0,29,1,Oakland Athletics,4726080,10.4,5,5.366666666666667,0.28,60,10.3,3.9055698924731184,8.5,0.3289349670122526,2.36734693877551
0,5.5,1,0,19,2,Los Angeles Angels,4345278,9.59,5,5.366666666666667,0.28,65,9.2,3.8132852233676973,8.0,0.3483386923901393,4.258064516129032
1,3.5,1,0,30,1,Seattle Mariners,33305,7.59,4,4.7,0.23,87,8.1,2.7730588235294116,9.0,0.3301476976542137,2.9375
0,5.5,0,0,25,1,Cincinnati Reds,39251,8.05,5,4.366666666666666,0.23,81.1,4.7,5.547052631578947,9.5,0.3336653386454183,3.1
0,4.5,1,1,26,1,Colorado Rockies,4414528,6.78,9,6.666666666666667,0.2,83.9,6.9,4.716710144927536,10.5,0.28610354223433243,2.108695652173913
0,5.5,0,0,4,4,Toronto Blue Jays,41196,10.23,7,5.666666666666667,0.29,63.9,8.1,3.4866503496503496,7.5,0.42942583732057416,3.611111111111111
1,6.5,0,0,18,3,St. Louis Cardinals,6341,8.31,5,5.733333333333333,0.24,85.9,15,5.1370000000000005,8.0,0.3459051724137931,3.0
1,5.5,0,0,11,4,Baltimore Orioles,32667,8.82,5,6.0,0.24,63.9,8.1,3.701784053156146,7.5,0.36069114470842334,3.3055555555555554
0,4.5,1,0,1,2,Houston Astros,31053,7.69,8,5.333333333333333,0.23,85.9,15,4.376316239316239,8.0,0.3721518987341772,2.3191489361702127
1,5.5,0,1,12,3,New York Mets,39636,10.57,8,6.066666666666666,0.3,81.1,3.4,3.2163650793650795,8.0,0.3926247288503254,2.772727272727273
0,4.5,0,0,19,4,Los Angeles Angels,4020158,9.13,5,5.733333333333333,0.26,71,8.1,3.2954786053882725,8.5,0.3483386923901393,3.2222222222222223
1,5.5,1,0,22,3,Detroit Tigers,31174,9.54,4,4.7,0.3,83.9,13.9,3.377,7.0,0.3347107438016529,4.185185185185185
1,4.5,0,0,25,1,Cincinnati Reds,4019484,7.41,3,4.7,0.2,83.9,6.9,4.2920632911392405,10.5,0.3336653386454183,2.717948717948718
1,3.5,0,0,9,2,San Francisco Giants,4916269,6.0,4,5.0,0.16,99.9,5.8,4.3036666666666665,9.0,0.3830227743271222,3.0714285714285716
0,6.5,0,1,7,3,Texas Rangers,42409,10.6,6,6.0,0.32,83.9,13.9,2.2465890410958904,7.0,0.4051222351571595,6.230769230769231
1,3.5,0,1,2,5,San Diego Padres,32151,5.92,8,6.666666666666667,0.18,71,8.1,4.6633157894736845,8.5,0.4155672823218997,2.0
0,4.5,0,0,13,2,Washington Nationals,3332018,10.29,3,5.333333333333333,0.31,81.1,3.4,2.898904761904762,8.0,0.3835294117647059,2.5
1,7.5,0,0,23,2,Milwaukee Brewers,31267,10.21,5,6.7,0.32,83,5.8,2.9250299251870326,8.0,0.42045454545454547,3.6097560975609757
0,3.5,0,0,17,0,Los Angeles Angels,5061202,3.0,4,0.0,0.12,72.9,6.9,4.466333333333333,8.5,0.3483386923901393,1.0476190476190477
0,2.5,0,0,1,1,Houston Astros,4109034,5.21,9,3.3333333333333335,0.14,88.1,15,5.238263157894737,9.0,0.3721518987341772,2.130434782608696
0,5.5,0,0,6,2,New York Yankees,3107919,8.71,6,4.666666666666667,0.26,74.9,8.1,4.423322580645161,7.5,0.5088300220750552,4.413793103448276
1,3.5,0,1,9,2,San Francisco Giants,42442,8.11,8,3.7,0.25,101.9,5.8,4.280540983606557,9.5,0.3830227743271222,1.2222222222222223
0,3.5,1,0,21,4,Chicago Cubs,36067,7.02,6,4.3999999999999995,0.2,76.9,13.9,4.455033898305085,9.5,0.37676767676767675,1.8043478260869565
0,5.5,0,0,4,3,Toronto Blue Jays,39878,8.64,9,6.333333333333333,0.26,67,8.1,3.158252525252525,8.0,0.42942583732057416,3.8823529411764706
1,5.5,0,1,23,2,Milwaukee Brewers,42359,8.03,8,6.033333333333334,0.23,83,10.3,2.4975990922844176,9.0,0.42045454545454547,3.161290322580645
1,4.5,0,1,11,0,New York Mets,4917686,6.75,9,0.0,0.16,83,8.1,6.383,9.0,0.3926247288503254,4.538461538461538
1,5.5,0,0,22,3,Detroit Tigers,36080,10.22,4,4.1000000000000005,0.31,90.9,15,5.005509960159363,7.5,0.3347107438016529,2.272727272727273
0,4.5,0,1,13,0,Washington Nationals,40921,4.02,6,5.0,0.11,83,8.1,4.740142857142857,9.0,0.3835294117647059,1.7407407407407407
0,4.5,1,0,26,2,Colorado Rockies,33249,7.0,6,5.666666666666667,0.2,83,15,4.595962962962963,10.5,0.28610354223433243,2.024390243902439
0,5.5,1,0,29,2,Oakland Athletics,42406,9.11,7,6.0,0.26,83,10.3,3.1193201094391245,7.5,0.3289349670122526,8.733333333333333
0,6.5,0,0,7,4,Texas Rangers,33837,11.72,4,6.1000000000000005,0.35,90.9,15,2.689786703601108,7.5,0.4051222351571595,7.0
1,5.5,1,0,14,2,Los Angeles Dodgers,4918156,9.9,5,5.366666666666667,0.3,83.9,5.8,3.7408147612156295,7.5,0.4561586638830898,3.6296296296296298
1,5.5,0,1,24,3,Tampa Bay Rays,39667,8.36,8,6.666666666666667,0.25,83.9,11.4,3.865142857142857,7.5,0.36327739387956565,2.6363636363636362
1,5.5,0,0,20,2,Atlanta Braves,41277,8.62,6,5.1000000000000005,0.25,67,6.9,3.4029055330634277,8.0,0.31287128712871287,4.066666666666666
1,7.5,0,0,18,3,Minnesota Twins,40626,11.07,5,6.7,0.36,74.9,8.1,2.9448668596237337,7.5,0.3887005649717514,2.490566037735849
0,6.5,1,1,28,2,Boston Red Sox,32685,8.24,4,7.033333333333334,0.25,67,6.9,3.214967213114754,8.0,0.32358490566037734,2.58974358974359
1,4.5,0,0,30,0,Seattle Mariners,4987645,7.55,5,4.1000000000000005,0.22,83,10.3,3.2917301587301586,7.5,0.3301476976542137,2.7096774193548385
1,4.5,1,1,2,3,San Diego Padres,40975,9.65,6,5.066666666666666,0.27,72.9,6.9,3.767441087613293,8.5,0.4155672823218997,2.3142857142857145
0,5.5,1,0,8,2,Miami Marlins,4208281,10.19,5,3.733333333333333,0.32,83.9,11.4,3.4017140115163147,7.5,0.2736842105263158,3.032258064516129
1,6.5,0,1,16,4,Chicago White Sox,5134630,9.42,7,5.366666666666667,0.27,76.9,13.9,2.7787326892109503,9.5,0.2852852852852853,6.9411764705882355
1,5.5,0,0,19,3,St. Louis Cardinals,4726080,10.71,4,5.7,0.3,88.1,15,3.977155844155844,9.0,0.3459051724137931,2.36734693877551
1,1.5,1,0,12,1,Baltimore Orioles,39912,8.97,5,1.7333333333333332,0.3,67,8.1,4.162900332225913,8.0,0.36069114470842334,2.1666666666666665
1,4.5,1,0,3,5,Kansas City Royals,34954,8.83,7,5.3999999999999995,0.26,83.9,9.2,5.882196141479099,8.5,0.38786279683377306,1.510204081632653
1,2.5,0,1,25,2,Cincinnati Reds,33138,4.36,8,5.3999999999999995,0.12,83,15,4.102387755102041,10.5,0.3336653386454183,2.125
0,7.5,1,0,27,4,Pittsburgh Pirates,33190,11.7,7,5.666666666666667,0.36,83.9,5.8,2.6955,7.5,0.3366045142296369,4.5588235294117645
0,4.5,0,1,14,0,Philadelphia Phillies,41325,5.49,5,3.2,0.14,81.9,10.3,7.65019512195122,8.5,0.4036208732694356,0.7142857142857143
1,6.5,0,0,23,2,Milwaukee Brewers,33709,8.13,6,6.366666666666667,0.25,81.9,10.3,3.8157645659928656,8.5,0.42045454545454547,3.823529411764706
0,3.5,1,0,4,1,Toronto Blue Jays,31109,7.6,8,3.0666666666666664,0.23,65.9,11.4,2.7032173913043476,8.0,0.42942583732057416,2.033333333333333
1,5.5,0,1,24,2,Tampa Bay Rays,40971,8.28,7,6.033333333333334,0.23,83.9,10.3,3.3295708812260534,7.5,0.36327739387956565,8.5
1,5.5,1,1,19,3,Minnesota Twins,33696,8.75,9,6.0,0.26,72.9,9.2,4.220191780821918,8.5,0.3887005649717514,3.6052631578947367
0,4.5,1,0,8,2,New York Yankees,35999,8.45,5,6.066666666666666,0.23,72.9,9.2,4.153384615384615,8.5,0.5088300220750552,3.761904761904762
1,3.5,1,0,25,0,Cincinnati Reds,38680,5.15,3,5.733333333333333,0.15,87,9.2,5.294862745098039,11.0,0.3336653386454183,1.0434782608695652
0,6.5,0,0,17,3,Los Angeles Angels,34943,10.87,5,5.1000000000000005,0.34,72.9,8.1,2.969168831168831,8.0,0.3483386923901393,4.046511627906977
0,4.5,1,0,21,3,Chicago Cubs,33793,8.87,6,5.7,0.26,78,11.4,3.5428582995951414,9.0,0.37676767676767675,3.2941176470588234
0,4.5,0,0,26,1,Colorado Rockies,4084179,7.1,7,4.766666666666667,0.19,87,9.2,4.748305958132045,11.0,0.28610354223433243,2.111111111111111
0,3.5,0,1,27,2,Pittsburgh Pirates,31980,5.58,9,4.3999999999999995,0.17,78,9.2,5.356045112781954,8.5,0.3366045142296369,1.4081632653061225
1,4.5,1,0,16,1,Chicago White Sox,31258,6.42,5,5.133333333333333,0.18,78,11.4,4.095230142566192,9.0,0.2852852852852853,3.909090909090909
1,5.5,0,0,30,1,Seattle Mariners,4917636,8.33,5,5.066666666666666,0.25,80,8.1,3.0268888888888887,8.0,0.3301476976542137,2.8095238095238093
1,4.5,0,1,9,1,San Francisco Giants,38173,5.66,8,5.333333333333333,0.15,101,6.9,4.743206073752711,8.5,0.3830227743271222,1.7586206896551724
1,4.5,0,0,10,4,Baltimore Orioles,32811,6.74,4,6.666666666666667,0.21,65.9,11.4,4.398923845193508,8.0,0.36069114470842334,2.4523809523809526
1,4.5,0,0,2,4,San Diego Padres,40973,7.72,6,6.3999999999999995,0.24,72.9,8.1,3.840028081123245,8.0,0.4155672823218997,2.073170731707317
1,3.5,1,0,22,1,Detroit Tigers,33107,6.39,7,4.366666666666666,0.18,87,8.1,4.500763915547025,8.5,0.3347107438016529,2.037037037037037
0,3.5,0,0,6,3,Texas Rangers,34892,6.73,4,3.733333333333333,0.19,87,8.1,5.856204488778054,8.5,0.4051222351571595,2.6666666666666665
0,6.5,0,0,29,1,Oakland Athletics,41221,8.22,7,6.0,0.25,80,8.1,3.6307884615384616,8.0,0.3289349670122526,5.5
0,4.5,0,0,12,2,Washington Nationals,33263,7.25,2,6.1000000000000005,0.22,81.1,8.1,3.7213333333333334,9.5,0.3835294117647059,2.1818181818181817
0,3.5,0,0,1,3,Houston Astros,32116,6.72,6,5.666666666666667,0.19,88.1,11.4,4.518281690140845,8.5,0.3721518987341772,3.909090909090909
1,6.5,1,0,20,3,Atlanta Braves,36071,10.9,5,4.733333333333333,0.33,83,10.3,3.826836104513064,10.0,0.31287128712871287,5.086956521739131
1,3.5,0,1,11,3,New York Mets,31313,5.56,8,6.0,0.15,81.1,8.1,5.230696629213483,9.5,0.3926247288503254,2.282051282051282
1,6.5,1,0,15,3,Los Angeles Dodgers,4719507,12.67,4,6.0,0.38,78,9.2,3.0268888888888887,8.5,0.4561586638830898,5.631578947368421
1,5.5,0,0,18,3,St. Louis Cardinals,41829,8.27,4,4.733333333333333,0.26,88.1,11.4,4.228342679127726,8.5,0.3459051724137931,2.5208333333333335
0,4.5,0,0,28,1,Boston Red Sox,4424862,8.8,4,5.0,0.23,83,10.3,5.3119130434782615,10.0,0.32358490566037734,7.0
0,3.5,0,0,7,2,Miami Marlins,32804,6.71,6,6.0,0.18,83.9,10.3,3.5348253968253966,7.5,0.2736842105263158,6.928571428571429
1,3.5,1,1,15,2,Los Angeles Dodgers,4705677,5.81,5,6.766666666666667,0.18,76.9,11.4,4.738587371512482,9.0,0.4561586638830898,2.2857142857142856
0,5.5,1,0,29,1,Oakland Athletics,4629089,6.51,4,6.0,0.21,74,8.1,2.354867469879518,8.0,0.3289349670122526,7.166666666666667
0,3.5,0,0,16,4,St. Louis Cardinals,39875,6.29,5,5.366666666666667,0.19,83,13.9,4.439369863013699,7.5,0.3459051724137931,1.9166666666666667
1,7.5,1,0,22,1,Chicago Cubs,39635,9.81,5,6.033333333333334,0.31,79.1,10.3,3.73462775616083,9.5,0.37676767676767675,2.98
1,4.5,1,1,30,1,Seattle Mariners,39818,6.53,7,5.7,0.2,74,8.1,4.1776716826265385,8.0,0.3301476976542137,2.787878787878788
1,3.5,0,0,27,1,Boston Red Sox,35284,7.78,5,4.1,0.17,72.9,18.3,6.841703703703704,8.5,0.32358490566037734,2.2
0,5.5,1,0,25,3,Cincinnati Reds,5002950,8.87,4,4.766666666666667,0.27,79.1,10.3,3.7901739130434784,9.5,0.3336653386454183,1.9777777777777779
1,4.5,0,0,19,3,Minnesota Twins,32815,6.93,6,6.733333333333333,0.21,80,6.9,4.813675675675675,8.5,0.3887005649717514,1.7551020408163265
1,4.5,0,1,20,3,Atlanta Braves,4683356,7.11,6,5.766666666666667,0.21,78,6.9,3.611684210526316,8.5,0.31287128712871287,3.0
0,5.5,0,0,8,3,New York Yankees,39671,10.01,4,5.3999999999999995,0.29,80,6.9,4.138,8.5,0.5088300220750552,5.071428571428571
1,4.5,0,0,12,2,Arizona Diamondbacks,4722847,5.71,6,4.733333333333333,0.15,67.9,6.9,5.252803625377643,8.5,0.43187066974595845,2.380952380952381
0,4.5,1,0,13,2,Washington Nationals,33860,8.84,4,5.433333333333333,0.27,78,6.9,2.9953692551505546,8.5,0.3835294117647059,2.7567567567567566
0,3.5,0,0,2,2,San Diego Padres,41462,6.35,7,4.8,0.19,67.9,6.9,5.765737226277372,8.5,0.4155672823218997,4.214285714285714
1,6.5,0,0,26,3,Colorado Rockies,32082,12.06,5,5.066666666666666,0.36,83,13.9,2.7131633986928105,7.5,0.28610354223433243,5.25
0,6.5,1,0,17,2,Chicago White Sox,41009,8.89,6,6.666666666666667,0.27,72.9,18.3,2.2085882352941173,8.5,0.2852852852852853,3.5142857142857142
0,5.5,0,0,28,2,Pittsburgh Pirates,39251,8.68,8,5.733333333333333,0.24,76.9,11.4,5.530857142857142,9.0,0.3366045142296369,3.1
0,3.5,1,1,17,3,St. Louis Cardinals,34897,6.39,6,5.666666666666667,0.19,85,3.4,4.830842900302114,7.5,0.3459051724137931,3.0
0,4.5,1,0,2,4,San Diego Padres,4721302,8.76,5,6.333333333333333,0.25,65.9,6.9,3.5103188220230472,7.0,0.4155672823218997,4.214285714285714
0,4.5,0,0,3,3,Kansas City Royals,4654313,8.62,7,6.0,0.26,85,10.3,4.176234042553191,9.0,0.38786279683377306,3.7666666666666666
0,6.5,1,0,28,2,Oakland Athletics,33148,8.62,6,5.666666666666667,0.25,65,11.4,3.864034199726402,7.5,0.3289349670122526,2.3958333333333335
0,5.5,1,1,13,4,Washington Nationals,30948,11.16,7,6.0,0.33,81.1,10.3,2.3168975741239892,7.5,0.3835294117647059,5.535714285714286
1,4.5,0,0,15,1,Los Angeles Dodgers,4728692,6.51,3,5.5,0.2,78,11.4,4.388999999999999,8.5,0.4561586638830898,1.8571428571428572
0,4.5,0,0,16,3,Chicago White Sox,4326801,8.06,5,4.7,0.23,74,10.3,3.8473333333333333,8.0,0.2852852852852853,3.235294117647059
1,4.5,0,1,30,1,Seattle Mariners,41227,6.75,7,4.0,0.2,85,10.3,5.763999999999999,9.0,0.3301476976542137,1.875
0,5.5,1,1,18,1,Los Angeles Angels,36581,7.12,7,6.0,0.22,72.1,8.1,3.835202531645569,8.5,0.3483386923901393,2.8421052631578947
1,7.5,1,1,27,3,Boston Red Sox,4297835,12.33,6,6.0,0.37,74,10.3,2.7533617021276595,8.0,0.32358490566037734,5.4
1,4.5,0,0,1,2,Houston Astros,41065,6.11,7,5.3999999999999995,0.18,72.1,8.1,5.147670520231213,8.5,0.3721518987341772,1.9787234042553192
1,4.5,0,1,4,2,Toronto Blue Jays,41364,8.06,9,4.466666666666667,0.25,65,11.4,3.9847711442786067,7.5,0.42942583732057416,1.68
1,5.5,0,0,20,4,Atlanta Braves,41290,7.68,5,6.033333333333334,0.23,81.1,10.3,3.152333333333333,7.5,0.31287128712871287,3.59375
0,6.5,1,0,29,2,Pittsburgh Pirates,42450,9.68,7,6.333333333333333,0.29,71,13.9,3.4934303797468353,8.0,0.3366045142296369,6.304347826086956
0,5.5,1,1,25,2,Cincinnati Reds,41022,8.78,8,6.033333333333334,0.25,79.1,10.3,3.9780022675736957,8.5,0.3336653386454183,3.586206896551724
1,5.5,1,0,26,0,Colorado Rockies,30820,8.71,7,5.333333333333333,0.25,85,3.4,3.983854070660522,7.5,0.28610354223433243,2.3658536585365852
1,5.5,0,0,11,4,Arizona Diamondbacks,40429,9.58,6,6.066666666666666,0.28,65.9,6.9,4.446692307692308,7.0,0.43187066974595845,3.2
1,4.5,0,0,9,3,San Francisco Giants,33252,6.86,5,6.066666666666666,0.22,92,10.3,4.681372881355932,7.5,0.3830227743271222,1.6
1,5.5,1,0,19,2,Minnesota Twins,33722,8.41,6,6.066666666666666,0.24,71,13.9,3.3157676767676767,8.0,0.3887005649717514,3.2777777777777777
1,6.5,1,1,22,1,Chicago Cubs,42433,9.67,8,5.7,0.29,79.1,10.3,3.3309385796545103,8.5,0.37676767676767675,3.8461538461538463
1,4.5,1,0,24,2,Milwaukee Brewers,4734319,8.01,5,4.466666666666666,0.23,70.1,15.2,3.062312883435583,8.5,0.42045454545454547,2.967741935483871
