homeaway,line,hit,position,opp,cat,last10,last5,log,oppposrank,oppteam,gamescore,minutes,shots,spread
1,23.5,0,Power Forward,2,pra,0.6,0.8,0.54,1,Minnesota,223,1.4,0.5,9
1,3.5,1,Power Forward,3,assists,0.8,0.8,0.41,1,Minnesota,223,1.4,0.5,9
1,5.5,0,Power Forward,7,rebounds,0.8,1.0,0.61,2,Minnesota,223,1.4,0.5,9
0,2.5,0,Shooting Guard,2,3-pt,0.4,0.6,0.44,4,Denver,223,-0.8,1.4,9
0,26.5,0,Shooting Guard,6,points,0.2,0.4,0.0,7,Denver,223,-0.8,1.4,9
0,37.5,0,Shooting Guard,4,pra,0.2,0.2,0.56,5,Denver,223,-0.8,1.4,9
0,4.5,0,Shooting Guard,3,rebounds,0.6,0.6,0.61,9,Denver,223,-0.8,1.4,9
0,5.5,0,Shooting Guard,9,assists,0.4,0.6,0.36,12,Denver,223,-0.8,1.4,9
0,1.5,1,Shooting Guard,15,3-pt,0.6,0.6,0.46,16,LA Clippers,232,2.0,-2.1,16
0,16.5,1,Shooting Guard,10,points,0.2,0.4,0.0,19,LA Clippers,232,2.0,-2.1,16
0,27.5,1,Shooting Guard,9,pra,0.3,0.6,0.5,17,LA Clippers,232,2.0,-2.1,16
0,4.5,1,Shooting Guard,5,rebounds,0.4,0.6,0.38,15,LA Clippers,232,2.0,-2.1,16
0,5.5,0,Shooting Guard,12,assists,0.6,0.4,0.42,7,LA Clippers,232,2.0,-2.1,16
0,19.5,1,Forward,27,points,0.6,0.6,0.0,22,Atlanta,229,3.5,0.5,1
0,2.5,1,Forward,27,3-pt,0.6,0.6,0.46,19,Atlanta,229,3.5,0.5,1
0,2.5,0,Forward,24,assists,0.5,0.4,0.46,26,Atlanta,229,3.5,0.5,1
0,27.5,1,Forward,26,pra,0.5,0.4,0.32,26,Atlanta,229,3.5,0.5,1
0,5.5,0,Forward,18,rebounds,0.5,0.4,0.33,14,Atlanta,229,3.5,0.5,1
1,1.5,1,Center,4,3-pt,0.5,0.6,0.5,2,Orlando,216,-2.4,0.9,18
1,12.5,0,Center,3,points,0.7,0.8,0.01,4,Orlando,216,-2.4,0.9,18
1,19.5,0,Center,1,pra,0.4,0.6,0.53,2,Orlando,216,-2.4,0.9,18
1,5.5,0,Center,1,rebounds,0.3,0.4,0.43,3,Orlando,216,-2.4,0.9,18
1,12.5,1,Small Forward,24,points,0.5,0.4,0.0,30,Toronto,208,-1.4,-1.3,4
1,2.5,0,Small Forward,26,3-pt,0.4,0.4,0.49,30,Toronto,208,-1.4,-1.3,4
1,2.5,0,Small Forward,27,assists,0.2,0.2,0.42,22,Toronto,208,-1.4,-1.3,4
1,20.5,0,Small Forward,27,pra,0.2,0.2,0.49,30,Toronto,208,-1.4,-1.3,4
1,4.5,0,Small Forward,25,rebounds,0.3,0.2,0.47,25,Toronto,208,-1.4,-1.3,4
1,2.5,1,Shooting Guard,26,3-pt,0.4,0.4,0.35,25,Toronto,208,4.2,2.4,4
1,24.5,0,Shooting Guard,24,points,0.6,0.6,0.02,18,Toronto,208,4.2,2.4,4
1,3.5,0,Shooting Guard,27,assists,0.6,0.4,0.4,16,Toronto,208,4.2,2.4,4
1,33.5,0,Shooting Guard,27,pra,0.4,0.4,0.3,18,Toronto,208,4.2,2.4,4
1,4.5,0,Shooting Guard,25,rebounds,0.4,0.2,0.29,10,Toronto,208,4.2,2.4,4
1,1.5,1,Shooting Guard,22,3-pt,0.5,0.8,0.44,7,Memphis,208,2.4,-0.9,12
1,11.5,1,Shooting Guard,11,points,0.6,0.8,0.0,6,Memphis,208,2.4,-0.9,12
1,20.5,1,Shooting Guard,16,pra,0.7,0.8,0.58,9,Memphis,208,2.4,-0.9,12
1,3.5,0,Shooting Guard,29,rebounds,0.7,0.8,0.58,18,Memphis,208,2.4,-0.9,12
1,4.5,0,Shooting Guard,14,assists,0.6,0.4,0.58,17,Memphis,208,2.4,-0.9,12
1,1.5,0,Power Forward,13,3-pt,0.3,0.6,0.47,13,San Antonio,216,0.1,0.5,38
1,15.5,0,Power Forward,25,points,0.4,0.4,0.0,7,San Antonio,216,0.1,0.5,38
1,25.5,0,Power Forward,28,pra,0.5,0.6,0.56,21,San Antonio,216,0.1,0.5,38
1,8.5,0,Power Forward,27,rebounds,0.3,0.4,0.39,18,San Antonio,216,0.1,0.5,38
1,16.5,0,Point Guard,11,points,0.3,0.4,0.0,15,Memphis,208,1.8,0.8,12
1,2.5,0,Point Guard,22,3-pt,0.3,0.4,0.38,21,Memphis,208,1.8,0.8,12
1,2.5,1,Point Guard,29,rebounds,0.6,0.4,0.45,30,Memphis,208,1.8,0.8,12
1,26.5,1,Point Guard,16,pra,0.5,0.4,0.51,19,Memphis,208,1.8,0.8,12
1,6.5,1,Point Guard,14,assists,0.7,0.8,0.55,10,Memphis,208,1.8,0.8,12
1,1.5,1,Point Guard,26,3-pt,0.3,0.2,0.44,12,Toronto,208,-0.9,-1.0,4
1,14.5,1,Point Guard,24,points,0.4,0.2,0.01,7,Toronto,208,-0.9,-1.0,4
1,24.5,1,Point Guard,27,pra,0.5,0.4,0.43,14,Toronto,208,-0.9,-1.0,4
1,3.5,1,Point Guard,25,rebounds,0.7,0.6,0.3,15,Toronto,208,-0.9,-1.0,4
1,6.5,1,Point Guard,27,assists,0.5,0.2,0.42,29,Toronto,208,-0.9,-1.0,4
0,2.5,1,Shooting Guard,15,3-pt,0.5,0.4,0.3,16,LA Clippers,232,1.9,-0.9,16
0,27.5,1,Shooting Guard,10,points,0.5,0.4,0.02,19,LA Clippers,232,1.9,-0.9,16
0,39.5,1,Shooting Guard,9,pra,0.4,0.4,0.42,17,LA Clippers,232,1.9,-0.9,16
0,4.5,0,Shooting Guard,5,rebounds,0.3,0.0,0.45,15,LA Clippers,232,1.9,-0.9,16
0,7.5,0,Shooting Guard,12,assists,0.5,0.6,0.38,7,LA Clippers,232,1.9,-0.9,16
1,2.5,1,Shooting Guard,22,3-pt,0.6,0.2,0.65,7,Memphis,208,-2.3,-6.1,12
1,20.5,1,Shooting Guard,11,points,0.2,0.2,0.02,6,Memphis,208,-2.3,-6.1,12
1,29.5,1,Shooting Guard,16,pra,0.1,0.0,0.7,9,Memphis,208,-2.3,-6.1,12
1,3.5,1,Shooting Guard,29,rebounds,0.6,0.2,0.7,18,Memphis,208,-2.3,-6.1,12
1,4.5,1,Shooting Guard,14,assists,0.6,0.6,0.74,17,Memphis,208,-2.3,-6.1,12
1,0.5,1,Power Forward,22,3-pt,0.7,0.8,0.32,23,Memphis,208,0.4,0.9,12
1,15.5,0,Power Forward,11,points,0.6,0.8,0.0,13,Memphis,208,0.4,0.9,12
1,28.5,0,Power Forward,16,pra,0.5,0.6,0.51,13,Memphis,208,0.4,0.9,12
1,3.5,0,Power Forward,14,assists,0.6,0.6,0.38,14,Memphis,208,0.4,0.9,12
1,8.5,1,Power Forward,29,rebounds,0.2,0.2,0.6,23,Memphis,208,0.4,0.9,12
1,1.5,0,Small Forward,22,3-pt,0.5,0.2,0.58,28,Memphis,208,-4.3,-1.1,12
1,2.5,0,Small Forward,29,rebounds,0.5,0.4,0.62,30,Memphis,208,-4.3,-1.1,12
1,6.5,0,Small Forward,11,points,0.6,0.4,0.0,17,Memphis,208,-4.3,-1.1,12
0,1.5,1,Power Forward,27,3-pt,0.6,0.6,0.45,19,Atlanta,229,6.8,3.4,1
0,13.5,1,Power Forward,27,points,0.5,0.6,0.01,22,Atlanta,229,6.8,3.4,1
0,21.5,1,Power Forward,26,pra,0.7,0.8,0.33,26,Atlanta,229,6.8,3.4,1
0,3.5,1,Power Forward,24,assists,0.8,0.8,0.19,26,Atlanta,229,6.8,3.4,1
0,5.5,1,Power Forward,18,rebounds,0.5,0.6,0.29,14,Atlanta,229,6.8,3.4,1
0,14.5,0,Shooting Guard,10,points,0.2,0.2,0.0,19,LA Clippers,232,-1.1,3.4,16
0,2.5,0,Shooting Guard,15,3-pt,0.5,0.4,0.42,16,LA Clippers,232,-1.1,3.4,16
0,2.5,0,Shooting Guard,12,assists,0.5,0.4,0.61,7,LA Clippers,232,-1.1,3.4,16
0,20.5,0,Shooting Guard,9,pra,0.3,0.4,0.39,17,LA Clippers,232,-1.1,3.4,16
0,3.5,1,Shooting Guard,5,rebounds,0.6,0.8,0.54,15,LA Clippers,232,-1.1,3.4,16
0,2.5,1,Shooting Guard,16,3-pt,0.5,0.6,0.5,18,Brooklyn,208,2.6,1.0,4
0,23.5,1,Shooting Guard,15,points,0.4,0.4,0.02,17,Brooklyn,208,2.6,1.0,4
0,38.5,1,Shooting Guard,13,pra,0.4,0.4,0.09,20,Brooklyn,208,2.6,1.0,4
0,5.5,1,Shooting Guard,22,rebounds,0.5,0.6,0.27,26,Brooklyn,208,2.6,1.0,4
0,8.5,1,Shooting Guard,7,assists,0.4,0.4,0.2,13,Brooklyn,208,2.6,1.0,4
1,0.5,1,Small Forward,22,3-pt,0.7,0.6,0.73,28,Memphis,208,-4.4,-1.0,12
1,2.5,1,Small Forward,29,rebounds,0.4,0.4,0.55,30,Memphis,208,-4.4,-1.0,12
1,6.5,1,Small Forward,11,points,0.7,0.6,0.02,17,Memphis,208,-4.4,-1.0,12
0,0.5,1,Power Forward,2,3-pt,0.6,0.2,0.67,26,Denver,223,-2.3,-1.2,9
0,3.5,0,Power Forward,3,rebounds,0.6,0.4,0.39,15,Denver,223,-2.3,-1.2,9
0,8.5,1,Power Forward,6,points,0.5,0.4,0.01,9,Denver,223,-2.3,-1.2,9
0,1.5,1,Shooting Guard,12,3-pt,0.6,0.6,0.6,19,Milwaukee,216,1.7,0.0,18
0,13.5,1,Shooting Guard,21,points,0.6,0.6,0.0,27,Milwaukee,216,1.7,0.0,18
0,2.5,1,Shooting Guard,17,rebounds,0.4,0.6,0.57,28,Milwaukee,216,1.7,0.0,18
0,20.5,1,Shooting Guard,19,pra,0.5,0.6,0.39,26,Milwaukee,216,1.7,0.0,18
0,3.5,0,Shooting Guard,13,assists,0.6,0.6,0.32,10,Milwaukee,216,1.7,0.0,18
1,10.5,0,Center,29,rebounds,0.5,0.4,0.46,23,Memphis,208,1.5,2.4,12
1,17.5,0,Center,11,points,0.4,0.6,0.0,17,Memphis,208,1.5,2.4,12
1,2.5,1,Center,14,assists,0.7,0.6,0.54,6,Memphis,208,1.5,2.4,12
1,31.5,0,Center,16,pra,0.4,0.2,0.36,19,Memphis,208,1.5,2.4,12
1,1.5,0,Shooting Guard,3,3-pt,0.6,0.6,0.53,3,Minnesota,223,0.9,1.8,9
1,10.5,0,Shooting Guard,1,points,0.5,0.6,0.01,1,Minnesota,223,0.9,1.8,9
1,2.5,0,Shooting Guard,3,assists,0.5,0.6,0.41,1,Minnesota,223,0.9,1.8,9
1,2.5,1,Shooting Guard,7,rebounds,0.6,0.4,0.45,21,Minnesota,223,0.9,1.8,9
0,2.5,0,Power Forward,15,3-pt,0.6,0.6,0.37,4,LA Clippers,232,0.9,0.8,16
0,25.5,0,Power Forward,10,points,0.4,0.2,0.0,5,LA Clippers,232,0.9,0.8,16
0,37.5,0,Power Forward,9,pra,0.3,0.2,0.52,5,LA Clippers,232,0.9,0.8,16
0,4.5,0,Power Forward,12,assists,0.4,0.6,0.6,10,LA Clippers,232,0.9,0.8,16
0,7.5,1,Power Forward,5,rebounds,0.2,0.0,0.4,10,LA Clippers,232,0.9,0.8,16
0,3.5,0,Small Forward,9,assists,0.6,0.4,0.61,3,Denver,223,-1.1,1.1,9
0,3.5,0,Small Forward,3,rebounds,0.4,0.2,0.41,8,Denver,223,-1.1,1.1,9
0,6.5,0,Small Forward,6,points,0.5,0.4,0.01,1,Denver,223,-1.1,1.1,9
1,1.5,1,Shooting Guard,22,3-pt,0.7,0.4,0.67,7,Memphis,208,1.3,-2.2,12
1,10.5,0,Shooting Guard,11,points,0.6,0.4,0.01,6,Memphis,208,1.3,-2.2,12
1,17.5,0,Shooting Guard,16,pra,0.7,0.6,0.66,9,Memphis,208,1.3,-2.2,12
1,3.5,0,Shooting Guard,14,assists,0.6,0.8,0.55,17,Memphis,208,1.3,-2.2,12
1,3.5,1,Shooting Guard,29,rebounds,0.7,0.8,0.7,18,Memphis,208,1.3,-2.2,12
1,16.5,1,Small Forward,1,points,0.4,0.4,0.0,13,Minnesota,223,-0.6,1.7,9
1,2.5,0,Small Forward,3,3-pt,0.5,0.6,0.5,11,Minnesota,223,-0.6,1.7,9
1,24.5,1,Small Forward,2,pra,0.5,0.6,0.56,10,Minnesota,223,-0.6,1.7,9
1,6.5,1,Small Forward,7,rebounds,0.5,0.4,0.56,12,Minnesota,223,-0.6,1.7,9
1,15.5,0,Small Forward,24,points,0.6,0.4,0.01,30,Toronto,208,-3.5,-3.6,4
1,2.5,1,Small Forward,26,3-pt,0.9,0.8,0.56,30,Toronto,208,-3.5,-3.6,4
1,24.5,0,Small Forward,27,pra,0.6,0.4,0.68,30,Toronto,208,-3.5,-3.6,4
1,3.5,0,Small Forward,27,assists,0.6,0.6,0.56,22,Toronto,208,-3.5,-3.6,4
1,3.5,0,Small Forward,25,rebounds,0.5,0.4,0.66,25,Toronto,208,-3.5,-3.6,4
0,1.5,1,Point Guard,2,3-pt,0.6,0.6,0.6,7,Denver,223,-1.3,0.1,9
0,10.5,1,Point Guard,6,points,0.7,0.6,0.01,9,Denver,223,-1.3,0.1,9
0,19.5,1,Point Guard,4,pra,0.7,0.6,0.45,6,Denver,223,-1.3,0.1,9
0,2.5,1,Point Guard,3,rebounds,0.3,0.2,0.55,17,Denver,223,-1.3,0.1,9
0,5.5,0,Point Guard,9,assists,0.7,0.6,0.58,9,Denver,223,-1.3,0.1,9
0,2.5,0,Small Forward,27,3-pt,0.3,0.4,0.4,26,Atlanta,229,3.1,0.7,1
0,23.5,0,Small Forward,27,points,0.3,0.4,0.0,29,Atlanta,229,3.1,0.7,1
0,3.5,0,Small Forward,24,assists,0.3,0.4,0.42,29,Atlanta,229,3.1,0.7,1
0,34.5,0,Small Forward,26,pra,0.2,0.4,0.37,28,Atlanta,229,3.1,0.7,1
0,7.5,0,Small Forward,18,rebounds,0.3,0.4,0.46,6,Atlanta,229,3.1,0.7,1
0,18.5,0,Center,6,points,0.5,0.6,0.0,23,Denver,223,2.7,2.7,9
0,2.5,0,Center,2,3-pt,0.6,0.6,0.35,12,Denver,223,2.7,2.7,9
0,26.5,0,Center,4,pra,0.5,0.6,0.21,16,Denver,223,2.7,2.7,9
0,6.5,0,Center,3,rebounds,0.5,0.6,0.27,9,Denver,223,2.7,2.7,9
0,1.5,0,Shooting Guard,2,3-pt,0.7,0.8,0.46,4,Denver,223,0.5,2.9,9
0,8.5,0,Shooting Guard,6,points,0.6,0.8,0.0,7,Denver,223,0.5,2.9,9
1,10.5,1,Center,24,points,0.4,0.4,0.0,21,Toronto,208,0.1,-0.8,4
1,10.5,1,Center,25,rebounds,0.5,0.6,0.43,28,Toronto,208,0.1,-0.8,4
1,23.5,1,Center,27,pra,0.5,0.4,0.53,26,Toronto,208,0.1,-0.8,4
1,1.5,1,Center,3,3-pt,0.4,0.6,0.27,25,Minnesota,223,1.0,3.4,9
1,12.5,0,Center,7,rebounds,0.7,1.0,0.49,5,Minnesota,223,1.0,3.4,9
1,27.5,1,Center,1,points,0.7,0.6,0.01,7,Minnesota,223,1.0,3.4,9
1,49.5,1,Center,2,pra,0.5,0.6,0.44,5,Minnesota,223,1.0,3.4,9
1,8.5,0,Center,3,assists,0.5,0.6,0.52,9,Minnesota,223,1.0,3.4,9
0,1.5,0,Power Forward,12,3-pt,0.3,0.4,0.4,8,Milwaukee,216,2.3,3.1,18
0,23.5,0,Power Forward,21,points,0.3,0.6,0.0,10,Milwaukee,216,2.3,3.1,18
0,36.5,0,Power Forward,19,pra,0.3,0.4,0.4,4,Milwaukee,216,2.3,3.1,18
0,5.5,1,Power Forward,13,assists,0.4,0.4,0.41,3,Milwaukee,216,2.3,3.1,18
0,6.5,0,Power Forward,17,rebounds,0.7,0.4,0.54,9,Milwaukee,216,2.3,3.1,18
0,12.5,1,Center,3,rebounds,0.6,0.8,0.53,9,Denver,223,-0.9,0.0,9
0,13.5,0,Center,6,points,0.5,0.4,0.01,23,Denver,223,-0.9,0.0,9
0,27.5,1,Center,4,pra,0.7,0.6,0.53,16,Denver,223,-0.9,0.0,9
1,0.5,1,Point Guard,13,3-pt,0.9,0.8,0.77,15,San Antonio,216,0.4,-2.1,38
1,28.5,0,Point Guard,25,points,0.4,0.2,0.01,30,San Antonio,216,0.4,-2.1,38
1,39.5,0,Point Guard,28,pra,0.4,0.2,0.73,30,San Antonio,216,0.4,-2.1,38
1,5.5,0,Point Guard,25,assists,0.4,0.4,0.59,17,San Antonio,216,0.4,-2.1,38
1,5.5,1,Point Guard,27,rebounds,0.5,0.4,0.51,20,San Antonio,216,0.4,-2.1,38
0,1.5,0,Point Guard,27,3-pt,0.2,0.2,0.26,28,Atlanta,229,8.3,1.0,1
0,10.5,1,Point Guard,27,points,0.5,0.6,0.0,21,Atlanta,229,8.3,1.0,1
0,20.5,1,Point Guard,26,pra,0.5,0.4,0.37,21,Atlanta,229,8.3,1.0,1
0,4.5,1,Point Guard,24,assists,0.7,0.6,0.37,18,Atlanta,229,8.3,1.0,1
0,4.5,0,Point Guard,18,rebounds,0.3,0.4,0.32,18,Atlanta,229,8.3,1.0,1
0,1.5,0,Guard,27,3-pt,0.3,0.4,0.16,23,Atlanta,229,13.0,5.4,1
0,12.5,0,Guard,27,points,0.4,0.6,0.0,28,Atlanta,229,13.0,5.4,1
0,2.5,0,Guard,18,rebounds,0.3,0.4,0.16,17,Atlanta,229,13.0,5.4,1
0,22.5,0,Guard,26,pra,0.5,0.8,0.19,28,Atlanta,229,13.0,5.4,1
0,6.5,0,Guard,24,assists,0.6,0.8,0.26,27,Atlanta,229,13.0,5.4,1
0,1.5,0,Center,12,3-pt,0.3,0.4,0.35,24,Milwaukee,216,3.2,1.1,18
0,11.5,0,Center,21,points,0.4,0.6,0.0,13,Milwaukee,216,3.2,1.1,18
0,2.5,0,Center,13,assists,0.4,0.6,0.23,20,Milwaukee,216,3.2,1.1,18
0,22.5,0,Center,19,pra,0.3,0.4,0.35,11,Milwaukee,216,3.2,1.1,18
0,8.5,0,Center,17,rebounds,0.4,0.4,0.31,6,Milwaukee,216,3.2,1.1,18
0,0.5,1,Power Forward,13,3-pt,0.4,0.6,0.42,22,San Antonio,241,-0.1,-0.9,1
0,13.5,0,Power Forward,25,points,0.6,0.6,0.01,7,San Antonio,241,-0.1,-0.9,1
0,22.5,0,Power Forward,28,pra,0.7,0.6,0.59,27,San Antonio,241,-0.1,-0.9,1
0,3.5,1,Power Forward,25,assists,0.8,1.0,0.42,29,San Antonio,241,-0.1,-0.9,1
0,5.5,0,Power Forward,26,rebounds,0.8,0.8,0.61,18,San Antonio,241,-0.1,-0.9,1
0,1.5,0,Small Forward,10,3-pt,0.6,0.2,0.55,15,Cleveland,249,1.0,0.3,9
0,11.5,1,Small Forward,7,points,0.5,0.4,0.0,22,Cleveland,249,1.0,0.3,9
0,17.5,1,Small Forward,7,pra,0.4,0.4,0.46,26,Cleveland,249,1.0,0.3,9
0,4.5,1,Small Forward,12,rebounds,0.3,0.4,0.3,25,Cleveland,249,1.0,0.3,9
1,1.5,0,Small Forward,24,3-pt,0.6,0.6,0.36,23,New Orleans,223,0.3,1.0,5
1,14.5,1,Small Forward,8,points,0.7,0.6,0.0,8,New Orleans,223,0.3,1.0,5
1,21.5,1,Small Forward,8,pra,0.4,0.2,0.33,9,New Orleans,223,0.3,1.0,5
1,4.5,0,Small Forward,8,rebounds,0.7,0.6,0.52,11,New Orleans,223,0.3,1.0,5
0,0.5,1,Power Forward,22,3-pt,0.6,0.4,0.28,21,Memphis,243,-5.8,-3.7,3
0,13.5,1,Power Forward,29,rebounds,0.7,0.4,0.42,22,Memphis,243,-5.8,-3.7,3
0,2.5,1,Power Forward,14,assists,0.6,0.4,0.66,18,Memphis,243,-5.8,-3.7,3
0,22.5,1,Power Forward,11,points,0.6,0.4,0.0,14,Memphis,243,-5.8,-3.7,3
0,38.5,1,Power Forward,17,pra,0.7,0.4,0.62,18,Memphis,243,-5.8,-3.7,3
1,2.5,0,Shooting Guard,27,3-pt,0.4,0.6,0.44,23,Atlanta,215,-0.9,1.9,3
1,26.5,0,Shooting Guard,27,points,0.2,0.4,0.0,29,Atlanta,215,-0.9,1.9,3
1,37.5,0,Shooting Guard,26,pra,0.2,0.2,0.55,28,Atlanta,215,-0.9,1.9,3
1,5.5,0,Shooting Guard,24,assists,0.4,0.6,0.36,25,Atlanta,215,-0.9,1.9,3
1,5.5,0,Shooting Guard,18,rebounds,0.4,0.4,0.44,18,Atlanta,215,-0.9,1.9,3
0,1.5,1,Shooting Guard,22,3-pt,0.5,0.6,0.56,7,Memphis,243,0.5,0.3,3
0,14.5,0,Shooting Guard,11,points,0.5,0.4,0.0,7,Memphis,243,0.5,0.3,3
0,24.5,0,Shooting Guard,17,pra,0.6,0.2,0.57,10,Memphis,243,0.5,0.3,3
0,4.5,0,Shooting Guard,29,rebounds,0.5,0.2,0.41,16,Memphis,243,0.5,0.3,3
0,5.5,0,Shooting Guard,14,assists,0.8,0.6,0.49,17,Memphis,243,0.5,0.3,3
1,0.5,1,Center,26,3-pt,0.5,0.6,0.17,16,Toronto,228,1.2,-1.2,22
1,10.5,0,Center,25,rebounds,0.5,0.6,0.51,28,Toronto,228,1.2,-1.2,22
1,17.5,1,Center,24,points,0.5,0.4,0.01,21,Toronto,228,1.2,-1.2,22
1,3.5,0,Center,27,assists,0.5,0.4,0.51,23,Toronto,228,1.2,-1.2,22
1,33.5,0,Center,29,pra,0.6,0.4,0.56,27,Toronto,228,1.2,-1.2,22
0,1.5,0,Shooting Guard,20,3-pt,0.6,0.6,0.47,21,Sacramento,215,0.9,-0.3,1
0,17.5,1,Shooting Guard,18,points,0.3,0.6,0.0,20,Sacramento,215,0.9,-0.3,1
0,27.5,1,Shooting Guard,16,pra,0.4,0.6,0.51,13,Sacramento,215,0.9,-0.3,1
0,4.5,0,Shooting Guard,20,assists,0.6,0.4,0.59,7,Sacramento,215,0.9,-0.3,1
0,4.5,1,Shooting Guard,10,rebounds,0.5,0.6,0.39,3,Sacramento,215,0.9,-0.3,1
0,18.5,0,Forward,5,points,0.8,0.8,0.0,1,Boston,229,2.4,1.0,33
0,2.5,0,Forward,15,3-pt,0.7,0.6,0.47,20,Boston,229,2.4,1.0,33
0,2.5,0,Forward,5,assists,0.5,0.4,0.45,17,Boston,229,2.4,1.0,33
0,26.5,0,Forward,4,pra,0.6,0.6,0.34,17,Boston,229,2.4,1.0,33
0,4.5,0,Forward,13,rebounds,0.6,0.4,0.45,11,Boston,229,2.4,1.0,33
0,1.5,1,Center,23,3-pt,0.5,0.8,0.51,27,Okla City,232,-1.4,1.0,18
0,12.5,1,Center,12,points,0.6,0.8,0.01,19,Okla City,232,-1.4,1.0,18
0,18.5,1,Center,18,pra,0.5,0.8,0.57,25,Okla City,232,-1.4,1.0,18
0,4.5,0,Center,24,rebounds,0.5,0.6,0.58,25,Okla City,232,-1.4,1.0,18
0,24.5,1,Shooting Guard,17,points,0.6,1.0,0.0,16,Golden State,223,6.5,6.5,5
0,34.5,1,Shooting Guard,14,pra,0.6,1.0,0.25,6,Golden State,223,6.5,6.5,5
0,4.5,1,Shooting Guard,21,3-pt,0.5,0.8,0.27,18,Golden State,223,6.5,6.5,5
0,4.5,1,Shooting Guard,17,assists,0.7,0.4,0.48,5,Golden State,223,6.5,6.5,5
0,4.5,1,Shooting Guard,11,rebounds,0.6,0.6,0.44,1,Golden State,223,6.5,6.5,5
0,2.5,1,Shooting Guard,11,3-pt,0.4,0.4,0.36,25,New York,218,4.5,2.3,4
0,2.5,1,Shooting Guard,8,assists,0.6,0.2,0.53,19,New York,218,4.5,2.3,4
0,21.5,1,Shooting Guard,2,points,0.7,0.8,0.02,12,New York,218,4.5,2.3,4
0,28.5,1,Shooting Guard,3,pra,0.7,0.4,0.52,11,New York,218,4.5,2.3,4
0,3.5,0,Shooting Guard,2,rebounds,0.7,0.8,0.38,7,New York,218,4.5,2.3,4
1,1.5,0,Shooting Guard,1,3-pt,0.6,0.8,0.45,3,Indiana,249,1.4,-0.1,9
1,12.5,1,Shooting Guard,28,points,0.6,0.8,0.0,30,Indiana,249,1.4,-0.1,9
1,21.5,1,Shooting Guard,23,pra,0.6,0.8,0.49,26,Indiana,249,1.4,-0.1,9
1,4.5,1,Shooting Guard,4,assists,0.5,0.2,0.57,9,Indiana,249,1.4,-0.1,9
1,4.5,1,Shooting Guard,19,rebounds,0.6,0.6,0.43,13,Indiana,249,1.4,-0.1,9
1,1.5,0,Power Forward,12,3-pt,0.3,0.4,0.46,9,Milwaukee,232,-2.6,-0.7,18
1,14.5,1,Power Forward,21,points,0.6,0.6,0.0,12,Milwaukee,232,-2.6,-0.7,18
1,25.5,1,Power Forward,19,pra,0.5,0.4,0.55,4,Milwaukee,232,-2.6,-0.7,18
1,8.5,1,Power Forward,17,rebounds,0.3,0.4,0.39,9,Milwaukee,232,-2.6,-0.7,18
0,15.5,0,Point Guard,11,points,0.6,0.6,0.0,11,Memphis,243,3.0,1.8,3
0,2.5,0,Point Guard,22,3-pt,0.7,0.6,0.55,20,Memphis,243,3.0,1.8,3
0,25.5,0,Point Guard,17,pra,0.6,0.6,0.56,18,Memphis,243,3.0,1.8,3
0,3.5,0,Point Guard,29,rebounds,0.5,0.4,0.35,30,Memphis,243,3.0,1.8,3
0,5.5,1,Point Guard,14,assists,0.5,0.6,0.57,11,Memphis,243,3.0,1.8,3
1,18.5,0,Point Guard,28,points,0.2,0.4,0.0,17,Indiana,249,2.3,1.8,9
1,2.5,1,Point Guard,1,3-pt,0.3,0.4,0.38,1,Indiana,249,2.3,1.8,9
1,2.5,0,Point Guard,19,rebounds,0.7,0.6,0.46,18,Indiana,249,2.3,1.8,9
1,28.5,0,Point Guard,23,pra,0.6,0.6,0.46,8,Indiana,249,2.3,1.8,9
1,7.5,0,Point Guard,4,assists,0.7,0.8,0.36,1,Indiana,249,2.3,1.8,9
1,28.5,0,Point Guard,13,points,0.4,0.8,0.0,22,Phoenix,215,4.1,3.4,1
1,3.5,0,Point Guard,19,3-pt,0.3,0.6,0.26,28,Phoenix,215,4.1,3.4,1
1,39.5,0,Point Guard,10,pra,0.5,0.8,0.46,24,Phoenix,215,4.1,3.4,1
1,4.5,1,Point Guard,4,rebounds,0.8,0.8,0.5,6,Phoenix,215,4.1,3.4,1
1,6.5,0,Point Guard,11,assists,0.4,0.4,0.36,25,Phoenix,215,4.1,3.4,1
1,12.5,0,Center,28,rebounds,0.5,0.8,0.35,11,Houston,223,4.0,9.6,9
1,25.5,0,Center,14,points,0.2,0.4,0.0,15,Houston,223,4.0,9.6,9
1,39.5,0,Center,13,pra,0.4,0.6,0.19,10,Houston,223,4.0,9.6,9
0,2.5,0,Shooting Guard,20,3-pt,0.5,0.4,0.31,21,Sacramento,215,1.8,-1.6,1
0,26.5,0,Shooting Guard,18,points,0.5,0.4,0.02,20,Sacramento,215,1.8,-1.6,1
0,38.5,0,Shooting Guard,16,pra,0.5,0.4,0.48,13,Sacramento,215,1.8,-1.6,1
0,4.5,0,Shooting Guard,10,rebounds,0.3,0.0,0.45,3,Sacramento,215,1.8,-1.6,1
0,6.5,0,Shooting Guard,20,assists,0.6,0.6,0.57,7,Sacramento,215,1.8,-1.6,1
